label,text,Date
0,Has a cold nose ,2021-10-03 16:32:55.447226
0,OMG. Just finished watching Prison Break. Where's Gretchen? She better be alive! ,2020-02-17 16:32:55.447226
4,@ChrisManuel - the answer is &quot;yes.&quot; A person that would do that... you're better off without them ,2019-12-02 16:32:55.447226
0,@corriemichael everyones there but me because i wasnt allowed to go ,2023-05-02 16:32:55.447226
0,is hoping for the best for my baby ,2017-11-30 16:32:55.447226
4,i've got a tannn! and i've doneee halff my arttttt preppp ,2018-11-19 16:32:55.447226
0,@WATERSNANANA  damn I wish I was back home in brooklyn...where the summer jam at New York?  ,2020-05-14 16:32:55.447226
0,internet not up at my new aprtmnt til thursday  another twitter hiatus! hoe youre all well!!,2022-04-04 16:32:55.447226
4,totally hung over...going to take a nap with my love   ââ,2021-07-27 16:32:55.447226
0,"So sad i couldn't attend cinemabizarre's party, I live in the wrong country   xXx",2020-07-10 16:32:55.447226
4,Does anyone want me to paint Roman colomns on their wall? TV just taught me. I could also build you a high-boy chest of drawers. ,2022-03-07 16:32:55.447226
0,@queena_teo i was about to ask you to enjoy your night ,2018-07-19 16:32:55.447226
4,@KristenJStewart lol i hear u...im red bulling in right now ,2019-11-11 16:32:55.447226
4,Welcome to my new followers. Welcome to this mad mad world of twittersphere. I'm honored to be followed by such a huge number ,2018-12-12 16:32:55.447226
4,@goodbyelevity Alas he has gone now. Tomorrow I'll hijack the van and make him drive your way ,2022-10-12 16:32:55.447226
0,zomg PHYSICS YOUR KILLING ME. But alas i must think about the positives of doing well to get me through.Oh great and my folio is due soon ,2018-04-26 16:32:55.447226
0,I failed my Driver's Test today. I am 17 and I still don't have my license. ,2019-08-03 16:32:55.447226
4,having twitter is basically talking to yourself..okay im getting wierd. i shall do my projeect!! .. after youtube ,2021-08-31 16:32:55.447226
4,@noamcfly lol. so beteavon for her ,2021-02-25 16:32:55.447226
0,@inkcanada Not looking good as long as the gov't insists on arming their guards in a residential area.  ,2020-07-15 16:32:55.447226
0,"Waiting on set to be an extra for Brazzers. I'm hungry!!! Had a blast in LA, now I don't wanna go home tonight ",2020-07-05 16:32:55.447226
0,@missjnz Clover and Synesso was warmed up ,2023-04-29 16:32:55.447226
0,Aww  that's the end of that,2021-08-31 16:32:55.447226
4,"@Chuybe I see. Well, it will come someday. ",2023-04-06 16:32:55.447226
4,"@chrisaffair haha, I AM! but beware, its addicting ",2019-10-29 16:32:55.447226
0,I'm going to have dinner alone tonight. ,2022-11-14 16:32:55.447226
4,yay twitter is back i was getting nervous.. ,2018-11-21 16:32:55.447226
4,GOODNIGHT! ,2020-06-19 16:32:55.447226
4,"Not feelin too well, I think I ate too late. Bout 2 call it quits. Holla at ya tomorrow tweet world, GoodNite ",2021-06-22 16:32:55.447226
4,i feel like firetwirling tonight! i think i shall! ,2022-10-21 16:32:55.447226
4,Woo Hoo .... 8 hours until a 3 day weekend ,2018-05-04 16:32:55.447226
4,@twelve20 That's what Nelson Muntz says ,2018-01-27 16:32:55.447226
4,@YaGrlDimplez Yes he is  Very,2020-09-30 16:32:55.447226
0,"uuugh, have to study today... and dentist appointment tomorrow ... ",2021-02-13 16:32:55.447226
0,"taking a quick study break. Two hours down, two or three more to go depending ",2017-11-28 16:32:55.447226
0,Just had to sign with mr dunlap on all of the refunded senior ads. Fail.  ,2019-05-14 16:32:55.447226
4,"Sitting here with Lynzie. George? Yeah, he's my boyfriend. ",2019-05-02 16:32:55.447226
4,@xemoxeliiyx my friend Matt ,2020-10-09 16:32:55.447226
0,My sandal broke ,2019-06-29 16:32:55.447226
0,Wahh  putting clothes away. GAH listenin to August Burns Red ,2018-06-16 16:32:55.447226
0,"@symbianguru Rick. I love mobbler too. But last.fm is not free here  and alternatives like jango.com, libre.fm etc doesn't have s60 app.",2019-11-07 16:32:55.447226
0,@mofobamfyo I know... ,2023-04-25 16:32:55.447226
4,http://twitpic.com/6hj1a - It's been like that for a while. ,2020-04-15 16:32:55.447226
0,@Clay_5star hey boo!!! Miss u ,2018-04-13 16:32:55.447226
4,@ALH30 I have!!only one..for now! u can see a pic of it on the background of my profile here ,2020-04-11 16:32:55.447226
0,@tylerconium I guess I'll leave it hooked up to the computer overnight. I'm so sad right now. I lost ALL of my stuff. ,2020-05-19 16:32:55.447226
4,"@Terrises oh, indeed ",2019-05-31 16:32:55.447226
4,@HillyHindi The Dark Knight was visually awesome but I liked how you used your own voice in Twilight. Plus I was in it. I say Twilight! ,2020-04-28 16:32:55.447226
4,@NKOTB our girl @joemaclover needs her face time. She's outside with her daughter. Go get them!! ,2020-12-11 16:32:55.447226
4,is amending www.restartproperties.co.uk - the content management engine is getting an overhaul. ,2021-05-01 16:32:55.447226
4,new site discovered: ourworld.com  http://plurk.com/p/x7iw1,2018-06-11 16:32:55.447226
0,@samisom I'm going to miss it too!  I don't want to leave! Oh! Did I tell you my family's moving to Anaheim?!?,2023-03-05 16:32:55.447226
4,"@Dannymcfly brazil loves you too, danny! ",2021-11-05 16:32:55.447226
0,I'm back from Hawai'i...sad day...i went to buy something today and was about to say &quot;Mahalo&quot; and then remembered I wasn't in Hawaii ,2020-11-18 16:32:55.447226
4,@GloriaNelson blessing Hef the way one would bless their old grandfather. God bless his little heart ,2020-01-13 16:32:55.447226
4,i need a few more comments on the next part of trouble &amp; then i'm gonna post the second part of you/i. comment y'all ,2017-12-31 16:32:55.447226
0,"downloads some new mixes from different french djs . too much sun, i'll look like a lobster on this evening  .",2019-04-07 16:32:55.447226
0,i'm headache ,2018-01-13 16:32:55.447226
0,Two great results on the soccer side of things today.  2-1 for the Galaxy and USA.  Not so great for the Angels though   1-2,2021-02-27 16:32:55.447226
4,is @ Saigon International Airport awaiting our PAL flight back home. ,2021-08-02 16:32:55.447226
0,Up late... Have to work early ,2022-03-28 16:32:55.447226
4,@paulgrauber Hope you have a great day today! ,2021-02-24 16:32:55.447226
0,@deejaykue   u get a promo of eminem or wht ? lol... i thought the release date was 5/19/2009... i wanna hear ,2021-07-11 16:32:55.447226
0,I'm starting to not feel so good again. I hope what I had yesterday doesn't come back! ,2022-07-25 16:32:55.447226
0,@WebBizCEO bring umbrella   you may need it!,2018-12-25 16:32:55.447226
4,"@AryIrigoyen hahah i know, i know. i didn't say that it was original, just that i loved it ",2020-06-30 16:32:55.447226
0,exhausted...and I still have to cook dinner and go to walmart ,2018-09-05 16:32:55.447226
4,@superaf heyy just try.. u won't lose anything.. ,2020-10-10 16:32:55.447226
4,@firedog909 I thought 1st half was better too but it was still an overall MEH ,2020-04-21 16:32:55.447226
0,stuck in a workshop n a strict boss - no time to twit ,2020-07-24 16:32:55.447226
4,@MsRipper OHH that? lol im not even quite sure haha ,2020-05-15 16:32:55.447226
0,Back to the daily grind working with other peoples old code is terrible ,2019-06-17 16:32:55.447226
4,@Wolfhudson lol yeah thats true but i think i have a few more yrs in me ,2023-01-15 16:32:55.447226
0,I think i did ok on my test. ,2020-11-07 16:32:55.447226
4,"@DaynaDelux just got your text. how awesome is that! i take it that wasn't a coincidence? if any # can qualify as adorable, it's yours ",2022-10-31 16:32:55.447226
4,@texasmadegarner Okayy! no problemm.  its http://myspace.com/danimals_emo,2019-02-22 16:32:55.447226
4,no longer has a suspended account! ,2017-12-16 16:32:55.447226
0,@BaBy_BOi i didn't get my phone  n today was pitiful,2020-03-15 16:32:55.447226
4,"@wellymedia crikey, sounds like you're having a tough day. Good luck ",2023-02-13 16:32:55.447226
0,I was soooo close to beating Roscoe until I hit that 8ball in!!! ,2020-08-12 16:32:55.447226
0,Wat is yr most bangin breakfast or cereal to kick start yr day off with?.. I'm sooo hungry&amp;wishes I hada midget2go make me sum food  booo,2023-01-06 16:32:55.447226
0,Is going to miss watching some of the Tonys tonight ,2021-10-14 16:32:55.447226
0,watching the First 48 until i get sleepy!! Nothing special to do tomorrow!! ,2019-11-16 16:32:55.447226
0,getting ready for work.. ,2021-02-11 16:32:55.447226
0,omg im sooo sooo warm!  ughhh !,2019-09-22 16:32:55.447226
0,so much for curling my hair on a windy day. ,2020-07-09 16:32:55.447226
0,is awake! Its way to early to be awake.  steve rolls? What was i thinking?,2022-04-20 16:32:55.447226
4,Hmm. Wondering if I'm happy having my firefox skin be christmasy all the time.  May need some getting used to. ,2021-08-21 16:32:55.447226
4,"@rebeccaclaire I'm already a hard sell, so making me mad before I even hit the door is the kiss of death. ",2021-07-26 16:32:55.447226
0,Updating my CV.. again ,2021-09-11 16:32:55.447226
0,@Garythetwit What did you have for lunch?  Soon I'll turn into a Samosa... ,2022-06-18 16:32:55.447226
4,@realreporter Great story! ,2021-03-31 16:32:55.447226
0,is watchingg Life with Derek! i misss that show ,2022-07-03 16:32:55.447226
0,"Had to eat at Quizno's because it was an hour wait at Kiko's.    I still wanted Kiko's...but the sandwich was good, too, I SUPPOSE!",2019-10-17 16:32:55.447226
0,So  everyone has the weekends off but me!!!  ,2021-10-05 16:32:55.447226
0,@ddlovato plese demi  i need to talk to you follow me plese demi @ddlovato i love you,2018-10-06 16:32:55.447226
0,TWITTER TIME! home from school. got to school 5 mins before the bell. it was close. now i feel sick cos i had crap pizza at school ,2021-10-07 16:32:55.447226
0,is stuck inside on a nice day ,2019-10-18 16:32:55.447226
4,The reason's why I use TweetLater...  http://bit.ly/uJD5u,2021-10-09 16:32:55.447226
0,Stomach hurts really bad ,2023-01-18 16:32:55.447226
0,@itsaimee sounds like ouchies though ,2022-02-26 16:32:55.447226
4,"@streetwalker wow, somebody just turned green. ",2017-11-30 16:32:55.447226
0,@BKCHICK718 I CAN'T BELIEVE U WOULD SAY SOMETHING LIKE THAT ,2019-01-21 16:32:55.447226
4,I'm so gangster the birds run away from me. ,2021-09-14 16:32:55.447226
0,I think I might cry ... ,2020-01-30 16:32:55.447226
0,No more iPhone 3.0 exclusivity  .,2017-11-17 16:32:55.447226
4,#3wordsaftersex now please leave ,2019-11-11 16:32:55.447226
4,@oliverames I hope you will feel better ,2017-12-24 16:32:55.447226
0,i can't seem to be able to change my dp... grr... ,2023-04-03 16:32:55.447226
0,@Jenivere That's no way to end a day ,2019-02-24 16:32:55.447226
4,"PMQs on now:  http://bit.ly/12qLD Enjoy, everyone ",2023-02-14 16:32:55.447226
4,Amazing day  goodnight world.,2018-08-25 16:32:55.447226
4,"Watching a spider crawling around the ground, noticing that they have a very cool way of walking ",2019-01-19 16:32:55.447226
0,"done painting, gotta prepare for another shoot tomorrow morning, then next stop is more painting lol...what a life ",2021-07-05 16:32:55.447226
4,Hungover getting ready for the beach ,2021-01-29 16:32:55.447226
4,still page one on Google   still cant quite believe it   not spent a cent to get to page One..... Wow what next...Mmmmmm,2017-12-07 16:32:55.447226
0,@hak5darren  we cant get fon's down here in New Zealand ... will have to make something out of Sheep and Fencing Wire.. yarrr..,2023-05-02 16:32:55.447226
0,"Oh daym, I wanted Shaun Smith to win ",2018-03-05 16:32:55.447226
0,@RealBillBailey  i would come but i got school ,2022-09-07 16:32:55.447226
0,Heart broken  couldn't dance with my special girl tonight ,2022-07-30 16:32:55.447226
4,@cased its a Moo card  &quot;casey approved&quot;,2018-04-18 16:32:55.447226
4,"I need a freakn television show, just threw someone out of my car, next time get your shit together ",2020-09-18 16:32:55.447226
4,@jadedrain O_o FREE wireless at the beach??? If that is true I would NEVER leave lol. Hope you make the trek out and have some fun ,2023-03-28 16:32:55.447226
4,"@jblanchard87 ha, love it! ",2019-08-22 16:32:55.447226
4,Good to be home after a great weekend...now I get to hang with my honey @bunnyprincessa ,2019-12-26 16:32:55.447226
4,"Baaaaack!  Damn zombies, can't stop thinking about them :'(",2018-10-09 16:32:55.447226
0,"Watched Criminal Minds 2-hour season finale last night. Now, I missed Reid! ",2021-06-29 16:32:55.447226
0,@thisiscaliluv man stuff in DC close so early wed be headed to club #2 in nyc right now  la bound maybe next week *gasp*,2021-11-09 16:32:55.447226
4,What twitter can introduce us: http://bit.ly/GH0wh  Just love it  #musicmonday,2021-05-04 16:32:55.447226
4,and..that's enough pointless updates from me for one day - thank you and good night ,2023-04-15 16:32:55.447226
4,bored  on steam  add mee!  http://steamcommunity.com/id/prehistorix,2018-10-10 16:32:55.447226
4,"@Keris Rubbish - sorry, let me know if I can lend my computer expertise, i'd be happy to help ",2020-12-16 16:32:55.447226
4,Love it! My brother has joined twitter  @fwiceman Good morning hermano!,2018-08-20 16:32:55.447226
4,"@lilaznangel16 no crying, y'know I always miss ya K ",2020-10-17 16:32:55.447226
0,@AlexAllTimeLow i wishh i was there ,2018-06-20 16:32:55.447226
4,"Ugh! I have to sleep! Tomorrow I will sttart my photobook for my Jonas' concert!  Its just in 1 week, 4 days and 16 hours (:",2021-06-22 16:32:55.447226
0,@TutyFruitty you very morbid leh.. eaten your briyani liao or not? haha! I had vietnamese today unfortunately. ,2019-06-15 16:32:55.447226
0,@EBBSBABY yeah rub it in...I feel fat now  LOL,2020-08-01 16:32:55.447226
4,"@TjWi hehe tnx, good tip ",2018-06-07 16:32:55.447226
0,I fail. I think I lost my mom's debit card.  ,2023-03-11 16:32:55.447226
4,woke up xtra early thinkinq i was about to miss the maqic school bus...wtf lol ; boutta watch some tv ,2019-12-26 16:32:55.447226
0,"I hate myself for being so stiff, cold and distant :| I'm sorry ",2017-11-25 16:32:55.447226
4,@freakgoddess Had I not clicked on the link It would have though of it as Natural Language Processing ,2022-01-23 16:32:55.447226
4,@ryan_buell welcome to Twitter...can't wait for your movie! ,2019-07-07 16:32:55.447226
4,&quot;Lameover&quot; - That's genius ,2019-05-11 16:32:55.447226
4,@SiDawson Not on my route to work... I just meant that I should definitely detour via a crashed glucose truck ,2021-02-13 16:32:55.447226
0,@KerriSackville Poor u  unappreciated soupmaker! I suppose ur Simon mask wont get a work out tonight lol,2022-03-25 16:32:55.447226
0,"Ugh sitting at progressive, wrecks are so inconvenient! ",2021-03-12 16:32:55.447226
0,"You know, I shouldn't have to educate the Dutch on Lethal Weapon JUST to get one of my jokes...  ",2019-07-15 16:32:55.447226
4,@OpusMuse YW! ,2022-04-26 16:32:55.447226
4,@voxefx thanx again. Smooth it is ,2018-12-11 16:32:55.447226
0,working.. .-. Listening to music and looking for a new place to live. ,2019-10-06 16:32:55.447226
0,@ben_simpson You used to be cool. ,2020-07-28 16:32:55.447226
0,@poptartsandsex jane! I hate you ,2019-01-03 16:32:55.447226
4,Morning all  hope everyone has a great day.,2018-07-07 16:32:55.447226
4,@sdweathers He will probably argue with her on the ride home that she's not supportive  hehehe,2020-07-21 16:32:55.447226
4,Walkinq around santa monica w/ tha cuzzo   [tina__.$$$),2022-08-05 16:32:55.447226
4,"if i trade up for a DSi; i'm ordering it from japan. they have pink, white, lime, &amp; dark blue.  not a fan of the teal.",2019-04-26 16:32:55.447226
4,` @MissTori BTW telling your friends that I am some kind of Perv is just........ Well damn truthful ,2019-12-28 16:32:55.447226
0,I love @jesscarriero. And i'm watching one tree hill! So addicting! And not looking forward to the next three days of work ,2022-02-16 16:32:55.447226
0,"when you're dreaming with a broken heart, the waking up is the hardest part. ",2022-03-07 16:32:55.447226
0,Slow internet connexion should be declared a crime ,2021-07-17 16:32:55.447226
0,"@ekkescorner I agree. Well, IP cleanliness has upsides and downsides ",2019-06-23 16:32:55.447226
0,award showlast night was hilarious. off to school ,2018-03-15 16:32:55.447226
0,@SweetBea oh no! ,2019-06-17 16:32:55.447226
0,done with 4 novels in 3 days.... dont have more books.... ,2019-10-07 16:32:55.447226
4,just won nice tourny got almost 250 ,2022-12-14 16:32:55.447226
4,Greatest Day - Take That ,2018-03-13 16:32:55.447226
4,Just got Sydney the cutesy little outfit! Can't wait to see her so I can give it to her! (she better wear while I'm there!) ,2018-07-13 16:32:55.447226
4,Headed to silverdale to run some errands with abigail and my mother  it's just like old times.,2021-01-16 16:32:55.447226
0,@dannywood is it true the australian tour has been cancelled? Was looking forward to finally seeing you guys live ,2020-11-19 16:32:55.447226
0,@electricclaire So cute! I don't have a Nintendo DS though ,2018-01-10 16:32:55.447226
4,Chillin  |BBL|,2020-02-27 16:32:55.447226
0,That being said. I'd really want to go see year one and the hangover. It's hard to get to the movies when you have a tiny baby. ,2018-03-14 16:32:55.447226
4,@rossautomatica awesome  we never did hang out tho. you'll have to come visit me in Edinburgh.,2018-09-06 16:32:55.447226
0,@VConfections I love Snapped. Wish there weren't so many re runs though ,2020-12-19 16:32:55.447226
4,"Mr Male, if you're reading, please don't block me. And if you follow me, I will actually do some work in Geog ",2020-02-08 16:32:55.447226
0,someone broke into my car big time = having a really bad day ,2021-10-18 16:32:55.447226
4,@thisisjoo you know the Wonder Girls?  xDD,2017-11-16 16:32:55.447226
4,Jus now ready to begin my day ,2023-04-03 16:32:55.447226
0,@DGNY I'm ready homie..actually ima be working ,2019-02-09 16:32:55.447226
0,got a supeer annoying headache. ,2022-10-30 16:32:55.447226
0,"@drumdog00 I'm upgrading me, Brooke is not eligible until Dec I think, or maybe next year... ",2018-05-14 16:32:55.447226
0,I broke the mirror...  Is it a bad sing?,2023-04-10 16:32:55.447226
4,I Think Everyone Should Search For &quot;Liam Hannah&quot; On Facebook And Add Me  It's The One With This Picture  http://twitpic.com/6fcrs,2019-04-28 16:32:55.447226
0,Im at work on a beautiful day like today ,2022-02-19 16:32:55.447226
4,@cinemabizarre come to south america please  you have a lot of fans in chile ,2023-02-22 16:32:55.447226
0,Ruh oh .. Just followed an advert to http://tribalwars.net and they've made some updates... there goes my afternoon ,2022-05-27 16:32:55.447226
4,@Joelsk_ looks cutely awesome dude ,2021-06-17 16:32:55.447226
4,@Z_BASIS_ADM Thank you and slainte.  Which one will it be?,2019-08-07 16:32:55.447226
4,@Jaykul use what works ,2018-07-11 16:32:55.447226
0,says i want to watch the sunset with you.  http://plurk.com/p/111yvv,2020-12-11 16:32:55.447226
0,wishes her mom would come up here &amp; take me grocery shopping ,2018-02-17 16:32:55.447226
4,@jessicamauboy u always look gorgeous no matter what... ,2023-03-06 16:32:55.447226
0,Images from Iran today were scary and yet you couldn't help but hope that there would be a good outcome from this. However in reality... ,2023-04-13 16:32:55.447226
0,i have the most boring tweets..ever! i know ,2021-03-10 16:32:55.447226
0,"no prizes @ the umbraco bingo  too bad, maybe better luck next year #cg09 #umbraco #bingo",2020-07-11 16:32:55.447226
0,exhausted. don't even want to start thinking about my art history midterm...but it's on monday ,2018-09-28 16:32:55.447226
4,is on #mugglespace  xD  and hiiiiiiiiiiiiiiiiiiiii @samnicyu ,2023-03-10 16:32:55.447226
4,@trent_reznor 8 years! Wow! Congrats! ,2021-07-29 16:32:55.447226
4,@Pentenscribes Thanks ,2018-01-01 16:32:55.447226
4,@Fausta2 really? yaaaaaaaaaaaayy ,2021-12-07 16:32:55.447226
0,@buba808 hahahahha can we go next week? I cannot go cuz I no more babysitter ,2020-07-21 16:32:55.447226
4,Today I wrote two songs (one for temple which I will probably never perform ever) and one for mothers day. Happy vesak everyone  rena xoxo,2020-01-20 16:32:55.447226
4,Have booked my ticket and flights for the @Airbound09 festival in Croatia this summer ,2020-09-07 16:32:55.447226
0,"Craving ChronoTrigger but i left my DS in my bag and left my bag at a mates  also i keep creating infinite for-loops, doh ",2020-02-27 16:32:55.447226
0,@librarymistress The DOI you requested -10.1080/08905490902981879-- cannot be found in the Handle System. ,2020-04-29 16:32:55.447226
4,@dannycallus no! come back to uni  @xmuncallus unproductive day... you should have come to softball instead @bahsheep WOW vectors? pxxx,2020-03-01 16:32:55.447226
4,@childrensjewell oooooo just heard about your model comp ... good luck! If I lived closer I would defo bring Megan along ,2018-08-26 16:32:55.447226
4,Need a smile? Track down Dave Stewart &amp; Barbara Gaskin's version of &quot;Busy Doing Nothing&quot; ,2022-10-27 16:32:55.447226
4,@TheSUPERGIRL &quot;Thank you for signing up to our Abraham-Hicks Daily Quotes mailing list&quot; ,2018-12-23 16:32:55.447226
0,thinks Ben should update his plurk  http://plurk.com/p/x4l33,2022-02-22 16:32:55.447226
0,Feeling so down.. i feel im the one responsible for their breakup ,2019-01-22 16:32:55.447226
0,"Can you say sunburn? Dammit, I can. Why didn't anyone warn me before we go out on a boat in the sun for 2 hours? ",2021-05-08 16:32:55.447226
4,HELLO!!!!! Been a while since I've been here. ,2020-02-07 16:32:55.447226
4,"@CathrynMarie if she didn't leave one, u should have ",2023-01-15 16:32:55.447226
4,@catacombs07 omfg u make me LOL Haha . Seriously hilarious Clare.  haha ass wiipe square &gt; ?,2019-10-28 16:32:55.447226
0,was hard to sleep last night after abby left felt like something was missing i guess it's just a matter of time ,2021-02-16 16:32:55.447226
4,Let's see how they make a chip ,2019-10-01 16:32:55.447226
0,@louiserose7 this rochester girl misses you too ,2018-02-19 16:32:55.447226
0,I really wanna play basketball ,2018-05-31 16:32:55.447226
4,is Senior Class President!  &quot;Praise Him for His acts of power; praise Him for His surpassing greatness.&quot; Psalm 150:2,2021-04-06 16:32:55.447226
0,on my way to work ,2022-01-19 16:32:55.447226
0,@dannywood Happy Bday! Have a great day! Your mom is watching over you! Damn Cancer! I have lost great friends myself! ,2021-04-09 16:32:55.447226
4,"@escribitionist , thats just school holidays really, workers get 14 days for summer, maybe 7 at christmas, Id rather be Thai ",2023-01-06 16:32:55.447226
0,Too much tired right now..hit is killing me. 43 c hit here... ,2022-11-03 16:32:55.447226
0,@yelyahwilliams what is actually happening with FBR and decaydance?! urgh i wish i knew ,2019-12-05 16:32:55.447226
0,I go to my highschool!  XD,2018-01-16 16:32:55.447226
4,@TruckerDesiree http://twitpic.com/6qjml - Men are always a nice attraction ,2020-01-16 16:32:55.447226
0,"watching June 5 Episode of BOF on You tube, i did not watch it because of stupid blackout ",2018-10-05 16:32:55.447226
4,the sunset last night was beautiful ,2022-01-15 16:32:55.447226
0,Can not afford the DR this year. I just can't pull it off this time. ,2022-05-17 16:32:55.447226
0,@JordanisCreativ It is?  Not here ,2018-06-01 16:32:55.447226
4,haha May the 4th be with you! Happy Star Wars Day! ,2018-07-13 16:32:55.447226
0,@itsadriannn whats so difficult? maple? :O youre owninggg ,2018-03-08 16:32:55.447226
0,@janakid yankees arent doing so well this year. How sad ,2022-05-18 16:32:55.447226
0,Rate limit exceeded?  no! &gt;.&lt;,2021-01-10 16:32:55.447226
0,"Is headed to work, I really just wanna curl up and sleep all day. ",2018-08-12 16:32:55.447226
0,@BaddKittie89 I stay ova by Compton ,2020-07-12 16:32:55.447226
4,@Fmprensa h a h a im better in person d.assss  . awh get some rest . its nice and rainy sleep in !!,2021-03-08 16:32:55.447226
4,had a wicked day in the sun ,2020-05-04 16:32:55.447226
0,back to reality....i don't like ,2019-11-19 16:32:55.447226
0,off to dc for lunch with ma and having a passport photo taken. it'll definitely be worse than the one in 04 ,2019-08-09 16:32:55.447226
0,There's nothing like waking up early. Oh joy ,2019-07-03 16:32:55.447226
4,"@laurenpettifer i did mine today, it's really not that bad ",2018-10-05 16:32:55.447226
0,"G'morn twafrica / tworld. Bonding with K today. Nanny leaves till Monday, Mrs B out with my father .... limited twitter &amp; time online. ",2018-02-19 16:32:55.447226
0,Tweetdeck doesn't seem to be able to view trending topics or who's nearby  I'll stick with Tweetie then I guess ,2022-10-08 16:32:55.447226
4,@HAILSKINS Not seeing it ,2022-02-15 16:32:55.447226
0,its a really nice day and im sittin at work ,2020-06-08 16:32:55.447226
4,@dvirreznik I was talking abt the netbook when I asked where you bought it btw ,2022-06-21 16:32:55.447226
4,@RobPattinson_ loved your work in twilight ,2022-09-11 16:32:55.447226
0,"well, ran out of eps of Spiderman to watch.   Wondering why I'm still up, smashing the refresh button on dA hoping ppl care ab my pics.",2018-01-27 16:32:55.447226
0,Wishing things would start getting better for those i love... Boo for perpetually shitty months ,2022-08-11 16:32:55.447226
4,hey @aldenako! i miss you! ,2020-06-22 16:32:55.447226
0,It looks bloody awful  what ever...,2017-12-10 16:32:55.447226
0,@Azn_Barbie I met a girl with the same shoes and she said they hurt her feet and I should be careful. It might be psychosomatic.  ,2020-08-16 16:32:55.447226
4,@mileycyrus Hey Miley! Just wanted to let you know that my followers and I support and love you 100%! Please reply! ,2022-12-14 16:32:55.447226
0,"@Garythetwit Just like Ike Turner, I suppose.. ",2021-10-30 16:32:55.447226
4,@cyndienorwood happy birthday! Hope you have a great day. ,2018-10-25 16:32:55.447226
4,Waiting... ,2021-04-07 16:32:55.447226
4,@asty_bali @dian_yach @meitawerdi hello gals....apa kabar? have a lovely evening yaa... ,2022-02-11 16:32:55.447226
0,Writing interrupted by French Open tennis. ,2018-05-26 16:32:55.447226
4,trying to revise history.....aaaanndd failing. Tbh Hitler was a faggot. end of. theres no more to it really ,2018-01-01 16:32:55.447226
0,#fletcherday! FanFic Addiction faz falta ,2022-06-02 16:32:55.447226
0,"At the laundrette bored, not getting an iPhone now  i am getting an iPod Touch so it's still cool but i did want the iPhone",2018-04-06 16:32:55.447226
0,My headache is killing me today. Not helpful for the upcoming MySQL University Session ,2018-11-20 16:32:55.447226
4,@TheTentoSaga hope she has a sense of humor or can speak Texan LOL (cause my humor is ummmmm different &amp; I am learning Texan ,2022-08-14 16:32:55.447226
4,grandparents anniversary party todayy ,2020-10-14 16:32:55.447226
0,@Cyoni who's sammy styles? Sammy styles is my doggie. I can't believe u don't know my other half. ,2023-04-13 16:32:55.447226
4,"found my ego, in pursuit of happyness ",2021-09-26 16:32:55.447226
4,@cortneyofeden What a cute face ,2023-01-02 16:32:55.447226
4,@vanessawhite sounds like fun ,2020-12-10 16:32:55.447226
0,why is it that i always get scheduled till five thirty when i have SUCH exciting things planned. Ugh.  ,2022-10-29 16:32:55.447226
4,@mykimmykim Ouch! That's pretty harsh ,2022-07-21 16:32:55.447226
0,"@Whatever_Ista no  lots of bird song and sunshine though, can i stay here all day do you think?",2020-08-14 16:32:55.447226
4,@dsmpublishing  Watch Taking Chance when ye get the chance. Hope everything goes well for you  xx,2019-05-20 16:32:55.447226
0,Going to dentist..oh nooo..gue plg takut sm dokter gigi..wish me luck ,2021-06-12 16:32:55.447226
4,"Skipping on Nightline so I may watch Conans 1st Tonight Show  Im sure theyll understand, plus I could use comedy after a long day",2020-04-12 16:32:55.447226
0,"omg, serious toothache going on right now ",2021-03-31 16:32:55.447226
0,Regents 2day!!! im so nervous!!!  R.I.P. Christopher Ryan Kubiak 8/7/91-6/12/09,2019-06-02 16:32:55.447226
0,Hint. Don't use the local Australian version of Bing when you try it (change it to US) - seems many features are missing for us ,2018-02-16 16:32:55.447226
0,"6, the No Doubt tour looks amazing ",2019-09-15 16:32:55.447226
4,"@TheWineVault Hey my pleasure, I enjoyed catching up ",2020-04-28 16:32:55.447226
0, woke up to a nightmare...,2020-04-14 16:32:55.447226
4,Getting my hair done  so so so excited,2021-03-13 16:32:55.447226
4,"@REL thanks, cuz I was about to give up my beat-making dreams after I read that ",2020-09-25 16:32:55.447226
0,@raahima I wanted to see the icons. ,2019-05-23 16:32:55.447226
0,Sad to be leaving Sweden  lots of fun,2018-04-26 16:32:55.447226
0,Studying physics and world history. I hate finals ,2022-12-29 16:32:55.447226
4,making my &quot;jalapeno green chicken soup&quot; mmmm... this is the stuff from which we crawled billions of years ago  life itself!,2023-01-14 16:32:55.447226
0,@Mali_Gos is humus actually good? ive ben watching 90210 too now i dont have gg  how far are you with that?,2019-01-02 16:32:55.447226
4,"you are very cute , this is my reason of life  I love you miley &lt;3",2022-12-21 16:32:55.447226
4,@paulpuddifoot the same! ,2017-12-16 16:32:55.447226
0,"Dammit, why did I have to look at my phone. Now I have to work tonight. ",2020-12-05 16:32:55.447226
0,@mehulved I wont be able to meet anyone - I'm there for work ,2023-04-24 16:32:55.447226
4,@AmandaAbbott You going out tonight? ,2020-11-22 16:32:55.447226
0,Both knees are sore ,2023-02-09 16:32:55.447226
4,@BitterMoonD you're welcome  This version looks fantastic too!,2018-01-22 16:32:55.447226
